"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/02/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.32,STNE,"STONECO LTD-A",BGKG6M3,13.60,"119,302.00","1,622,507.20"
0.32,"5803 JP","FUJIKURA LTD",6356707,8.67,"186,224.00","1,615,075.63"
0.32,WIX,"WIX.COM LTD",BFZCHN7,88.51,"18,206.00","1,611,413.06"
0.31,OKTA,"OKTA INC",BDFZSP1,72.34,"21,752.00","1,573,539.68"
0.31,"6701 JP","NEC CORP",6640400,49.37,"31,676.00","1,563,916.89"
0.31,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,72.39,"21,552.00","1,560,149.28"
0.30,TDC,"TERADATA CORP",B247H10,55.42,"27,726.00","1,536,574.92"
0.30,"6502 JP","TOSHIBA CORP",6897217,31.94,"48,089.00","1,536,111.17"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,153.31,"9,997.00","1,532,640.07"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,24.91,"61,436.00","1,530,596.62"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,12.08,"125,557.00","1,516,633.43"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,18.37,"81,870.00","1,503,951.90"
0.29,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,41.41,"36,296.00","1,503,017.36"
0.29,ENV,"ENVESTNET INC",B474ZK7,60.43,"24,812.00","1,499,389.16"
0.29,"XRO AU","XERO LTD",B8P4LP4,80.93,"18,484.00","1,495,824.11"
0.29,TWLO,"TWILIO INC - A",BD6P5Q0,60.98,"24,501.00","1,494,070.98"
0.29,AMBA,"AMBARELLA INC",B7KH3G6,77.07,"19,293.00","1,486,911.51"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,10.77,"137,541.00","1,481,316.57"
0.29,DXC,"DXC TECHNOLOGY CO",BYXD7B3,27.07,"54,617.00","1,478,482.19"
0.29,VRNT,"VERINT SYSTEMS INC",2849193,36.35,"40,518.00","1,472,829.30"
0.29,G,"GENPACT LTD",B23DBK6,36.73,"40,092.00","1,472,579.16"
0.28,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,9.44,"153,468.00","1,448,566.71"
0.28,"2353 TT","ACER INC",6005850,1.07,"1,349,200.00","1,448,413.10"
0.28,"TEMN SW","TEMENOS AG - REG",7147892,81.13,"17,787.00","1,443,147.85"
0.28,"AMP IM","AMPLIFON SPA",B14NJ71,33.40,"42,962.00","1,435,102.43"
0.28,VSAT,"VIASAT INC",2946243,29.47,"48,656.00","1,433,892.32"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,16.41,"87,205.00","1,431,034.05"
0.28,PEGA,"PEGASYSTEMS INC",2675860,50.67,"27,998.00","1,418,658.66"
0.27,CGNX,"COGNEX CORP",2208288,51.02,"27,195.00","1,387,488.90"
0.26,ZBRA,"ZEBRA TECH CORP",2989356,241.15,"5,436.00","1,310,891.40"
0.23,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,59.92,"19,690.00","1,179,862.13"
0.20,"3443 TT","GLOBAL UNICHIP CORP",B056381,44.43,"23,200.00","1,030,719.85"
0.19,,CASH,,1.00,"967,486.80","967,486.80"
0.16,,"TAIWAN DOLLAR",,0.03,"25,437,770.90","804,369.11"
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.09,-332.77,-363.62
0.00,,"CANADIAN DOLLAR",,0.75,-486.69,-364.71
-0.12,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-632,533.32","-632,533.32"
-0.19,,"KOREAN WON",,0.00,"-1,267,241,285.00","-975,964.64"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
