"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/20/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
1.51,MU,"MICRON TECHNOLOGY INC",2588184,90.12,"437,934.00","39,466,612.08"
1.27,"000660 KS","SK HYNIX INC",6450267,116.09,"287,684.00","33,397,467.36"
1.25,INTC,"INTEL CORP",2463247,19.52,"1,682,193.00","32,836,407.36"
1.24,CDNS,"CADENCE DESIGN SYS INC",2302232,301.47,"107,522.00","32,414,657.34"
1.13,SNPS,"SYNOPSYS INC",2867719,492.18,"60,408.00","29,731,609.44"
1.11,FTNT,"FORTINET INC",B5B2106,97.19,"300,419.00","29,197,722.61"
1.10,TRI,"THOMSON REUTERS CORP",BNBXPB4,162.20,"178,301.00","28,920,422.20"
0.87,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,273.04,"83,506.00","22,800,478.24"
0.83,TTD,"TRADE DESK INC-A",BD8FDD1,125.01,"174,906.00","21,864,999.06"
0.81,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,210.24,"100,989.00","21,231,927.36"
0.69,DDOG,"DATADOG INC - CLASS A",BKT9Y49,149.46,"121,773.00","18,200,192.58"
0.64,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.64,"514,247.00","16,785,431.05"
0.63,"WKL NA","WOLTERS KLUWER",5671519,167.52,"98,057.00","16,426,444.04"
0.61,"EXPN LN","EXPERIAN PLC",B19NLV4,43.99,"361,508.00","15,903,414.31"
0.56,"6702 JP","FUJITSU LIMITED",6356945,17.95,"813,037.00","14,594,769.99"
0.54,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,78.91,"179,584.00","14,170,973.44"
0.54,"5803 JP","FUJIKURA LTD",6356707,39.90,"353,789.00","14,114,487.99"
0.50,ROK,"ROCKWELL AUTOMATION INC",2754060,289.79,"44,880.00","13,005,775.20"
0.49,EBAY,"EBAY INC",2293819,65.01,"197,423.00","12,834,469.23"
0.49,TWLO,"TWILIO INC - A",BD6P5Q0,107.93,"118,130.00","12,749,770.90"
0.46,DOCU,"DOCUSIGN INC",BFYT7B7,94.41,"126,232.00","11,917,563.12"
0.45,CLS,"CELESTICA INC",BMDLRD5,95.45,"122,334.00","11,676,780.30"
0.43,ZS,"ZSCALER INC",BZ00V34,187.38,"59,415.00","11,133,182.70"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,21.61,"514,216.00","11,112,207.76"
0.41,PEGA,"PEGASYSTEMS INC",2675860,95.24,"112,775.00","10,740,691.00"
0.39,"6954 JP","FANUC CORP",6356934,25.67,"393,505.00","10,099,735.38"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.06,"1,223,651.00","9,862,627.06"
0.37,BIDU,"BAIDU INC - SPON ADR",B0FXT17,85.80,"113,500.00","9,738,300.00"
0.35,"6701 JP","NEC CORP",6640400,86.06,"107,597.00","9,260,313.02"
0.35,WIX,"WIX.COM LTD",BFZCHN7,221.37,"41,766.00","9,245,739.42"
0.35,AI,"C3.AI INC-A",BMGNBJ2,36.34,"249,157.00","9,054,365.38"
0.35,HUBB,"HUBBELL INC",BDFG6S3,426.80,"21,194.00","9,045,599.20"
0.34,G,"GENPACT LTD",B23DBK6,42.19,"211,481.00","8,922,383.39"
0.33,AMBA,"AMBARELLA INC",B7KH3G6,70.93,"122,257.00","8,671,689.01"
0.33,CYBR,"CYBERARK SOFTWAR",BQT3XY6,319.15,"26,730.00","8,530,879.50"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,393.04,"21,263.00","8,357,209.52"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,56.01,"146,614.00","8,211,850.14"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,76.53,"101,056.00","7,733,815.68"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,12.05,"634,365.00","7,644,098.25"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,26.86,"284,425.00","7,639,655.50"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,13.25,"574,978.00","7,618,458.50"
0.28,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,98.96,"74,650.00","7,387,245.53"
0.28,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.60,"358,559.00","7,386,315.40"
0.28,"4755 JP","RAKUTEN GROUP INC",6229597,5.88,"1,229,590.00","7,226,227.60"
0.27,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,31.59,"227,540.00","7,187,988.60"
0.27,STX,"SEAGATE TECHNOLO",BKVD2N4,87.31,"82,166.00","7,173,913.46"
0.27,"6588 JP","TOSHIBA TEC CORP",6894887,22.71,"314,136.00","7,135,349.05"
0.27,TDC,"TERADATA CORP",B247H10,32.23,"219,295.00","7,067,877.85"
0.27,"TEMN SW","TEMENOS AG - REG",7147892,71.15,"97,980.00","6,971,580.12"
0.26,,CASH,,1.00,"6,679,884.12","6,679,884.12"
0.25,"2395 TT","ADVANTECH CO LTD",6202673,10.37,"630,057.00","6,533,681.74"
0.24,SNAP,"SNAP INC - A",BD8DJ71,11.40,"550,207.00","6,272,359.80"
0.23,OKTA,"OKTA INC",BDFZSP1,83.28,"73,672.00","6,135,404.16"
0.23,"3443 TT","GLOBAL UNICHIP CORP",B056381,41.30,"147,865.00","6,106,292.35"
0.23,"TIETO FH","TIETOEVRY OYJ",5479702,17.29,"347,058.00","6,001,554.09"
0.22,"2353 TT","ACER INC",6005850,1.14,"5,078,400.00","5,778,941.28"
0.22,"6526 JP","SOCIONEXT INC",BMTVX75,16.89,"339,557.00","5,735,217.75"
0.22,"AMP IM","AMPLIFON SPA",B14NJ71,25.79,"219,985.00","5,673,018.05"
0.21,VRNT,"VERINT SYSTEMS INC",2849193,26.87,"204,377.00","5,491,609.99"
0.16,STNE,"STONECO LTD-A",BGKG6M3,8.20,"521,178.00","4,273,659.60"
0.14,VSAT,"VIASAT INC",2946243,8.79,"409,100.00","3,595,989.00"
0.00,,"SWISS FRANC",,1.12,132.60,148.23
0.00,,EURO,,1.04,-332.77,-346.03
-0.03,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-815,166.81","-815,166.81"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
