ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,market_cap,market_cap_billions,revenue,revenue_millions,gross_profit,net_income,operating_income,ebitda,ps_ratio,current_pe,forward_pe,current_ps,current_pb,peg_ratio,revenue_qoq_pct,revenue_yoy_pct,market_cap_yoy_pct,user_subscribers_millions,user_dau_millions,sector,industry,country,employees,year_quarter
STX,SEAGATE TECHNOLOGY,2021-10-01 00:00:00-04:00,2021,4,10,77.74978637695312,73.03608966076571,78.55285880703917,68.26128975228369,53228100,212968277,16558238041.81778,16.55823804181778,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,92.85660959056091,,,Technology,Computer Hardware,Singapore,30000,2021-Q4
STX,SEAGATE TECHNOLOGY,2021-11-01 00:00:00-04:00,2021,4,11,89.62130737304688,78.16877853209488,102.068955735604,78.0902134852388,56547800,212968277,19086495413.72519,19.08649541372519,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,80.76112570112804,,,Technology,Computer Hardware,Singapore,30000,2021-Q4
STX,SEAGATE TECHNOLOGY,2021-12-01 00:00:00-05:00,2021,4,12,98.62096405029297,90.92193017720295,101.56265423817358,87.35173968120108,41190900,212968277,21003136789.869835,21.003136789869835,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,88.19289818397075,,,Technology,Computer Hardware,Singapore,30000,2021-Q4
STX,SEAGATE TECHNOLOGY,2022-01-01 00:00:00-05:00,2022,1,1,94.15887451171875,99.325966584789,103.4034011535495,80.7490321810413,54351300,212968277,20052853269.01996,20.05285326901996,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,67.17717987210699,,,Technology,Computer Hardware,Singapore,30000,2022-Q1
STX,SEAGATE TECHNOLOGY,2022-02-01 00:00:00-05:00,2022,1,2,90.65262603759766,94.15886655131301,99.73897528123592,87.37485764450403,34916900,212968277,19306133572.75251,19.30613357275251,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,45.32489939980506,,,Technology,Computer Hardware,Singapore,30000,2022-Q1
STX,SEAGATE TECHNOLOGY,2022-03-01 00:00:00-05:00,2022,1,3,79.00030517578125,90.33627892455938,93.69313250120402,74.26380251224208,46663700,212968277,16824558875.760315,16.824558875760314,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,20.83674672559408,,,Technology,Computer Hardware,Singapore,30000,2022-Q1
STX,SEAGATE TECHNOLOGY,2022-04-01 00:00:00-04:00,2022,2,4,72.63232421875,80.11334458860733,81.27312908983107,69.8966566482417,38010700,212968277,15468380943.372559,15.468380943372559,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-8.967858315926257,,,Technology,Computer Hardware,Singapore,30000,2022-Q2
STX,SEAGATE TECHNOLOGY,2022-05-01 00:00:00-04:00,2022,2,5,74.96073150634766,72.68543847149115,78.13020784806737,67.53282900030356,41121800,212968277,15964257831.566475,15.964257831566474,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-8.904902876120346,,,Technology,Computer Hardware,Singapore,30000,2022-Q2
STX,SEAGATE TECHNOLOGY,2022-06-01 00:00:00-04:00,2022,2,6,63.24784851074219,75.34142816092621,76.51891628319427,61.77820046258481,38403600,212968277,13469785321.28978,13.46978532128978,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-16.926388758616984,,,Technology,Computer Hardware,Singapore,30000,2022-Q2
STX,SEAGATE TECHNOLOGY,2022-07-01 00:00:00-04:00,2022,3,7,71.50764465332031,63.48784429188056,74.9051029046526,60.224490939270346,47015600,212968277,15228859874.14589,15.22885987414589,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-6.045406433197876,,,Technology,Computer Hardware,Singapore,30000,2022-Q3
STX,SEAGATE TECHNOLOGY,2022-08-01 00:00:00-04:00,2022,3,8,59.866859436035156,70.60463003858763,74.77993063251523,58.203890549933746,39165900,212968277,12749741903.493599,12.749741903493598,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-21.061936379908573,,,Technology,Computer Hardware,Singapore,30000,2022-Q3
STX,SEAGATE TECHNOLOGY,2022-09-01 00:00:00-04:00,2022,3,9,47.59128952026367,58.19494434020263,62.45071442719408,47.42141764857626,49592100,212968277,10135434929.33871,10.135434929338711,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-33.392565350535264,,,Technology,Computer Hardware,Singapore,30000,2022-Q3
STX,SEAGATE TECHNOLOGY,2022-10-01 00:00:00-04:00,2022,4,10,44.90630340576172,48.442019072372226,52.44795822668351,44.83396318817324,74121200,212968277,9563618062.764305,9.563618062764306,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-42.24253789194589,,,Technology,Computer Hardware,Singapore,30000,2022-Q4
STX,SEAGATE TECHNOLOGY,2022-11-01 00:00:00-04:00,2022,4,11,47.89945983886719,45.6658989261523,52.50222087851429,42.92594609443476,47745200,212968277,10201065431.114243,10.201065431114243,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-46.553491303706764,,,Technology,Computer Hardware,Singapore,30000,2022-Q4
STX,SEAGATE TECHNOLOGY,2022-12-01 00:00:00-05:00,2022,4,12,47.57392501831055,48.234045586317514,52.61073826216824,44.255232808439914,49512000,212968277,10131736841.27679,10.13173684127679,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-51.760839618187426,,,Technology,Computer Hardware,Singapore,30000,2022-Q4
STX,SEAGATE TECHNOLOGY,2023-01-01 00:00:00-05:00,2023,1,1,62.14491653442383,48.44699702420946,65.09721383016323,46.70495750860699,63916100,212968277,13234895798.645054,13.234895798645054,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-33.999936961131105,,,Technology,Computer Hardware,Singapore,30000,2023-Q1
STX,SEAGATE TECHNOLOGY,2023-02-01 00:00:00-05:00,2023,1,2,59.19260787963867,62.264101144486254,67.60940123385251,58.725013300867026,39484400,212968277,12606147711.263271,12.60614771126327,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-34.703923684363126,,,Technology,Computer Hardware,Singapore,30000,2023-Q1
STX,SEAGATE TECHNOLOGY,2023-03-01 00:00:00-05:00,2023,1,3,60.6229248046875,58.89005598859409,60.70543903635732,53.92982865076183,55716700,212968277,12910759842.354858,12.910759842354858,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-23.2624169364951,,,Technology,Computer Hardware,Singapore,30000,2023-Q1
STX,SEAGATE TECHNOLOGY,2023-04-01 00:00:00-04:00,2023,2,4,54.49869918823242,61.2032349567249,62.89096024374754,50.37211672987199,50476600,212968277,11606494064.859158,11.606494064859158,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-24.96632900787221,,,Technology,Computer Hardware,Singapore,30000,2023-Q2
STX,SEAGATE TECHNOLOGY,2023-05-01 00:00:00-04:00,2023,2,5,55.73202896118164,54.47087450649132,58.98692988758415,50.51121069254271,46815100,212968277,11869154181.576954,11.869154181576954,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-25.651700775542373,,,Technology,Computer Hardware,Singapore,30000,2023-Q2
STX,SEAGATE TECHNOLOGY,2023-06-01 00:00:00-04:00,2023,2,6,57.37339782714844,56.1029679726348,62.08419065380544,52.912982306847,46627300,212968277,12218713680.883347,12.218713680883347,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-9.287985001728583,,,Technology,Computer Hardware,Singapore,30000,2023-Q2
STX,SEAGATE TECHNOLOGY,2023-07-01 00:00:00-04:00,2023,3,7,59.53303909301758,58.12674683097779,60.98621062490095,53.73911468730277,47082400,212968277,12678648760.213596,12.678648760213596,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,-16.7459096413501,,,Technology,Computer Hardware,Singapore,30000,2023-Q3
STX,SEAGATE TECHNOLOGY,2023-08-01 00:00:00-04:00,2023,3,8,66.36762237548828,59.16740548743142,66.52700045339719,59.13928078577367,48430600,212968277,14134198185.894386,14.134198185894386,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,10.858700457469084,,,Technology,Computer Hardware,Singapore,30000,2023-Q3
STX,SEAGATE TECHNOLOGY,2023-09-01 00:00:00-04:00,2023,3,9,61.829978942871094,67.03326306269246,69.85522481118481,58.529882985465996,71393400,212968277,13167824082.409538,13.167824082409538,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,29.9186879913073,,,Technology,Computer Hardware,Singapore,30000,2023-Q3
STX,SEAGATE TECHNOLOGY,2023-10-01 00:00:00-04:00,2023,4,10,64.67326354980469,62.616987161778404,66.63478202323152,60.759704563280586,63991300,212968277,13773353506.168808,13.773353506168808,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,44.01823050415403,,,Technology,Computer Hardware,Singapore,30000,2023-Q4
STX,SEAGATE TECHNOLOGY,2023-11-01 00:00:00-04:00,2023,4,11,74.95465850830078,64.83435773478179,75.2578881961769,64.73959981286413,43242100,212968277,15962964475.636208,15.962964475636207,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,56.483306409814915,,,Technology,Computer Hardware,Singapore,30000,2023-Q4
STX,SEAGATE TECHNOLOGY,2023-12-01 00:00:00-05:00,2023,4,12,80.89606475830078,74.77461123290557,83.32190195659446,72.84151950442838,42245900,212968277,17228295527.65574,17.22829552765574,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,70.04286429418008,,,Technology,Computer Hardware,Singapore,30000,2023-Q4
STX,SEAGATE TECHNOLOGY,2024-01-01 00:00:00-05:00,2024,1,1,81.87290954589844,80.93645149371454,87.95031095612833,75.8623974757966,58949500,212968277,17436332478.966843,17.436332478966843,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,31.745143628194782,,,Technology,Computer Hardware,Singapore,30000,2024-Q1
STX,SEAGATE TECHNOLOGY,2024-02-01 00:00:00-05:00,2024,1,2,88.9154281616211,82.06401371162823,89.28809835588292,80.21977085446991,39500800,212968277,18936165534.29772,18.93616553429772,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,50.21373672607963,,,Technology,Computer Hardware,Singapore,30000,2024-Q1
STX,SEAGATE TECHNOLOGY,2024-03-01 00:00:00-05:00,2024,1,3,88.9154281616211,90.77877913293021,96.76062493605164,80.46822008077471,70267800,212968277,18936165534.29772,18.93616553429772,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,,,46.669644277449905,,,Technology,Computer Hardware,Singapore,30000,2024-Q1
STX,SEAGATE TECHNOLOGY,2024-04-01 00:00:00-04:00,2024,2,4,82.76190948486328,89.73660419246195,90.88299272372689,79.29382234036787,67867000,212968277,17625661264.22129,17.62566126422129,1887000000.0,1887.0,600000000.0,513000000.0,311000000.0,683000000.0,2.3351432517516284,33.08997,23.128866,5.2522187,-105.328636,,,,51.86033926977392,,,Technology,Computer Hardware,Singapore,30000,2024-Q2
STX,SEAGATE TECHNOLOGY,2024-05-01 00:00:00-04:00,2024,2,5,89.82329559326172,83.78305776891322,95.56489546204696,81.24942723037819,47838000,212968277,19129512496.95864,19.12951249695864,1887000000.0,1887.0,600000000.0,513000000.0,311000000.0,683000000.0,2.5343816238683945,33.08997,23.128866,5.2522187,-105.328636,,0.0,,61.16997221799561,,,Technology,Computer Hardware,Singapore,30000,2024-Q2
STX,SEAGATE TECHNOLOGY,2024-06-01 00:00:00-04:00,2024,2,6,99.48574829101562,90.19899914819479,103.9557258776378,86.95249486942295,44585600,212968277,21187308399.593292,21.18730839959329,1887000000.0,1887.0,600000000.0,513000000.0,311000000.0,683000000.0,2.807009591891003,33.08997,23.128866,5.2522187,-105.328636,,0.0,,73.40048185875459,,,Technology,Computer Hardware,Singapore,30000,2024-Q2
STX,SEAGATE TECHNOLOGY,2024-07-01 00:00:00-04:00,2024,3,7,99.08042907714844,99.88533207244586,110.13570032024361,95.65717567631934,56979200,212968277,21100988264.981003,21.100988264981,2168000000.0,2168.0,714000000.0,305000000.0,404000000.0,465000000.0,2.433232041626038,33.08997,23.128866,5.2522187,-105.328636,,14.891361950185477,,66.42931485882977,9.6,16.0,Technology,Computer Hardware,Singapore,30000,2024-Q3
STX,SEAGATE TECHNOLOGY,2024-08-01 00:00:00-04:00,2024,3,8,96.53965759277344,98.94465941124335,102.0478973494656,87.27844215968801,48758600,212968277,20559884539.702927,20.559884539702928,2168000000.0,2168.0,714000000.0,305000000.0,404000000.0,465000000.0,2.370835394338437,33.08997,23.128866,5.2522187,-105.328636,,0.0,14.891361950185477,45.461980009741424,9.6,16.0,Technology,Computer Hardware,Singapore,30000,2024-Q3
STX,SEAGATE TECHNOLOGY,2024-09-01 00:00:00-04:00,2024,3,9,106.21786499023438,96.53965947023916,107.57553115219216,91.83631518788344,42617400,212968277,22621035693.588837,22.621035693588837,2168000000.0,2168.0,714000000.0,305000000.0,404000000.0,465000000.0,2.608514263559598,33.08997,23.128866,5.2522187,-105.328636,,0.0,14.891361950185477,71.7902331624215,9.6,16.0,Technology,Computer Hardware,Singapore,30000,2024-Q3
STX,SEAGATE TECHNOLOGY,2024-10-01 00:00:00-04:00,2024,4,10,97.98974609375,106.67867822772992,112.58520653982912,96.56437062628291,54349800,212968277,20868707389.253418,20.86870738925342,2325000000.0,2325.0,812000000.0,336000000.0,489000000.0,497000000.0,2.2439470311025183,33.08997,23.128866,5.2522187,-105.328636,,7.24169741697418,23.21144674085851,51.5150785892974,,,Technology,Computer Hardware,Singapore,30000,2024-Q4
STX,SEAGATE TECHNOLOGY,2024-11-01 00:00:00-04:00,2024,4,11,98.9269790649414,97.22823748905435,103.72053542495387,93.82100429684091,39404200,212968277,21068308280.275642,21.06830828027564,2325000000.0,2325.0,812000000.0,336000000.0,489000000.0,497000000.0,2.2654094925027572,33.08997,23.128866,5.2522187,-105.328636,,0.0,7.24169741697418,31.98242915613556,,,Technology,Computer Hardware,Singapore,30000,2024-Q4
STX,SEAGATE TECHNOLOGY,2024-12-01 00:00:00-05:00,2024,4,12,84.26316833496094,99.40535299315832,102.62709694544355,83.22830846656856,60018100,212968277,17945381774.85759,17.94538177485759,2325000000.0,2325.0,812000000.0,336000000.0,489000000.0,497000000.0,1.9296109435330742,33.08997,23.128866,5.2522187,-105.328636,,0.0,7.24169741697418,4.162258802971808,,,Technology,Computer Hardware,Singapore,30000,2024-Q4
STX,SEAGATE TECHNOLOGY,2025-01-01 00:00:00-05:00,2025,1,1,94.77371215820312,85.77433891860179,110.06772942627855,84.37771690867683,74457400,212968277,20183794183.22647,20.18379418322647,2160000000.0,2160.0,760000000.0,340000000.0,441000000.0,495000000.0,2.336087289725286,33.08997,23.128866,5.2522187,-105.328636,,-7.096774193548383,-0.36900369003689537,15.75710779531101,,,Technology,Computer Hardware,Singapore,30000,2025-Q1
STX,SEAGATE TECHNOLOGY,2025-02-01 00:00:00-05:00,2025,1,2,100.23234558105469,93.04267881751433,102.13056642195664,91.15428795234678,52288500,212968277,21346309938.06578,21.34630993806578,2160000000.0,2160.0,760000000.0,340000000.0,441000000.0,495000000.0,2.470637724313169,33.08997,23.128866,5.2522187,-105.328636,,0.0,-7.096774193548383,12.727732018410688,,,Technology,Computer Hardware,Singapore,30000,2025-Q1
STX,SEAGATE TECHNOLOGY,2025-03-01 00:00:00-05:00,2025,1,3,83.5515365600586,101.25521769141118,102.16007820767807,81.51561353010497,69175200,212968277,17793826781.898186,17.793826781898186,2160000000.0,2160.0,760000000.0,340000000.0,441000000.0,495000000.0,2.059470692349327,33.08997,23.128866,5.2522187,-105.328636,,0.0,-7.096774193548383,-6.032576924459709,,,Technology,Computer Hardware,Singapore,30000,2025-Q1
STX,SEAGATE TECHNOLOGY,2025-04-01 00:00:00-04:00,2025,2,4,90.2646484375,83.8887094637239,90.7406160838083,62.65871786546948,115850700,212968277,19223506651.745117,19.22350665174512,2444000000.0,2444.0,914000000.0,488000000.0,581000000.0,628000000.0,1.966397979924828,33.08997,23.128866,5.2522187,-105.328636,,13.148148148148152,5.118279569892481,9.065449310360506,,,Technology,Computer Hardware,Singapore,30000,2025-Q2
STX,SEAGATE TECHNOLOGY,2025-05-01 00:00:00-04:00,2025,2,5,116.94839477539062,91.2264888639564,118.12838443263142,89.13422856848707,86359100,212968277,24906298133.230743,24.906298133230745,2444000000.0,2444.0,914000000.0,488000000.0,581000000.0,628000000.0,2.5476982542175475,33.08997,23.128866,5.2522187,-105.328636,,0.0,13.148148148148152,30.198289879005237,,,Technology,Computer Hardware,Singapore,30000,2025-Q2
STX,SEAGATE TECHNOLOGY,2025-06-01 00:00:00-04:00,2025,2,6,143.1165313720703,116.02622759734965,143.26526417827475,115.79815801908691,84713700,212968277,30479281096.52626,30.47928109652626,2444000000.0,2444.0,914000000.0,488000000.0,581000000.0,628000000.0,3.117766069611933,33.08997,23.128866,5.2522187,-105.328636,,0.0,13.148148148148152,43.856314930080195,,,Technology,Computer Hardware,Singapore,30000,2025-Q2
STX,SEAGATE TECHNOLOGY,2025-07-01 00:00:00-04:00,2025,3,7,156.5166473388672,143.18866259972944,156.955267231608,137.86544527057984,98682500,212968277,33333080705.57518,33.33308070557518,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,0.0,13.148148148148152,57.96928696886885,9.7,,Technology,Computer Hardware,Singapore,30000,2025-Q3
STX,SEAGATE TECHNOLOGY,2025-08-01 00:00:00-04:00,2025,3,8,166.87399291992188,152.8781158252389,172.87508125306573,144.29516938988357,55176400,212968277,35538866748.26596,35.53886674826596,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,0.0,0.0,72.85538097082849,9.7,,Technology,Computer Hardware,Singapore,30000,2025-Q3
STX,SEAGATE TECHNOLOGY,2025-09-01 00:00:00-04:00,2025,3,9,235.31825256347656,163.89339644943118,235.76683553651063,163.34512161090373,88970600,212968277,50115322795.09444,50.115322795094436,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,0.0,0.0,121.54300746405666,9.7,,Technology,Computer Hardware,Singapore,30000,2025-Q3
STX,SEAGATE TECHNOLOGY,2025-10-01 00:00:00-04:00,2025,4,10,224.35000610351562,234.33999633789062,264.8299865722656,222.72000122070312,44822708,212968277,47779434244.80521,47.77943424480521,,,,,,,,33.08997,23.128866,5.2522187,-105.328636,,0.0,0.0,128.95253334861448,,,Technology,Computer Hardware,Singapore,30000,2025-Q4
