ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,market_cap,market_cap_billions,revenue,revenue_millions,gross_profit,net_income,operating_income,ebitda,ps_ratio,current_pe,forward_pe,current_ps,current_pb,peg_ratio,revenue_qoq_pct,revenue_yoy_pct,market_cap_yoy_pct,user_subscribers_millions,sector,industry,country,employees,year_quarter
DOCU,DOCUSIGN INC,2023-05-01 00:00:00-04:00,2023,2,5,56.400001525878906,49.20000076293945,56.97999954223633,46.79999923706055,55587300,201104117,11342272505.66053,11.34227250566053,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-32.785128036709835,,Technology,Software - Application,United States,6838,2023-Q2
DOCU,DOCUSIGN INC,2023-06-01 00:00:00-04:00,2023,2,6,51.09000015258789,56.09000015258789,64.70999908447266,49.310001373291016,131627900,201104117,10274409368.216053,10.274409368216054,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-10.96200905967315,,Technology,Software - Application,United States,6838,2023-Q2
DOCU,DOCUSIGN INC,2023-07-01 00:00:00-04:00,2023,3,7,53.81999969482422,51.130001068115234,55.279998779296875,48.7400016784668,50654800,201104117,10823423515.567894,10.823423515567894,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-15.879962363402322,,Technology,Software - Application,United States,6838,2023-Q3
DOCU,DOCUSIGN INC,2023-08-01 00:00:00-04:00,2023,3,8,50.29999923706055,53.369998931884766,53.52000045776367,46.65999984741211,47808700,201104117,10115536931.669735,10.115536931669736,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-13.603575777367405,,Technology,Software - Application,United States,6838,2023-Q3
DOCU,DOCUSIGN INC,2023-09-01 00:00:00-04:00,2023,3,9,42.0,50.709999084472656,53.400001525878906,40.595001220703125,110115400,201104117,8446372914.0,8.446372914,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-21.45128288544351,,Technology,Software - Application,United States,6838,2023-Q3
DOCU,DOCUSIGN INC,2023-10-01 00:00:00-04:00,2023,4,10,38.880001068115234,41.939998626708984,43.06999969482422,38.11000061035156,58775800,201104117,7818928283.762371,7.8189282837623715,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-19.503102107126658,,Technology,Software - Application,United States,6838,2023-Q4
DOCU,DOCUSIGN INC,2023-11-01 00:00:00-04:00,2023,4,11,43.099998474121094,38.810001373291016,44.33000183105469,38.20000076293945,55956600,201104117,8667587135.83947,8.66758713583947,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-8.434249514430448,,Technology,Software - Application,United States,6838,2023-Q4
DOCU,DOCUSIGN INC,2023-12-01 00:00:00-05:00,2023,4,12,59.45000076293945,43.13999938964844,64.76000213623047,42.7599983215332,150912400,201104117,11955639909.080265,11.955639909080265,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,7.271747973915232,,Technology,Software - Application,United States,6838,2023-Q4
DOCU,DOCUSIGN INC,2024-01-01 00:00:00-05:00,2024,1,1,60.91999816894531,58.88999938964844,64.69999694824219,54.2400016784668,78746100,201104117,12251262439.407364,12.251262439407364,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,0.4617394164167399,2023.0,Technology,Software - Application,United States,6838,2024-Q1
DOCU,DOCUSIGN INC,2024-02-01 00:00:00-05:00,2024,1,2,53.27000045776367,61.150001525878906,62.689998626708984,49.119998931884766,78269900,201104117,10712816404.648159,10.712816404648159,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-13.170331242576571,2023.0,Technology,Software - Application,United States,6838,2024-Q1
DOCU,DOCUSIGN INC,2024-03-01 00:00:00-05:00,2024,1,3,59.54999923706055,53.0,60.47999954223633,51.119998931884766,76237300,201104117,11975750013.919735,11.975750013919734,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,2.1440823608199766,2023.0,Technology,Software - Application,United States,6838,2024-Q1
DOCU,DOCUSIGN INC,2024-04-01 00:00:00-04:00,2024,2,4,56.599998474121094,59.31999969482422,61.46500015258789,54.63999938964844,32938900,201104117,11382492715.33947,11.38249271533947,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,14.482200740887684,,Technology,Software - Application,United States,6838,2024-Q2
DOCU,DOCUSIGN INC,2024-05-01 00:00:00-04:00,2024,2,5,54.7400016784668,56.36000061035156,61.13999938964844,53.5,31808900,201104117,11008439702.126583,11.008439702126584,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,-2.9432620611728577,,Technology,Software - Application,United States,6838,2024-Q2
DOCU,DOCUSIGN INC,2024-06-01 00:00:00-04:00,2024,2,6,53.5,54.88999938964844,54.900001525878906,48.70000076293945,73458200,201104117,10759070259.5,10.7590702595,,,,,,,,54.196968,19.387533,4.6479177,7.2364964,,,,4.717165473114671,,Technology,Software - Application,United States,6838,2024-Q2
DOCU,DOCUSIGN INC,2024-07-01 00:00:00-04:00,2024,3,7,55.47999954223633,53.619998931884766,58.09600067138672,51.58000183105469,37914200,201104117,11157256319.101841,11.15725631910184,736027000.0,736.027,580562000.0,888211000.0,58398000.0,99453000.0,3.7896898887886725,54.196968,19.387533,4.6479177,7.2364964,,,,3.084354992242311,,Technology,Software - Application,United States,6838,2024-Q3
DOCU,DOCUSIGN INC,2024-08-01 00:00:00-04:00,2024,3,8,59.209999084472656,55.439998626708984,59.779998779296875,48.79999923706055,35180800,201104117,11907374583.453682,11.907374583453683,736027000.0,736.027,580562000.0,888211000.0,58398000.0,99453000.0,4.0444761481079095,54.196968,19.387533,4.6479177,7.2364964,,0.0,,17.713717659159144,,Technology,Software - Application,United States,6838,2024-Q3
DOCU,DOCUSIGN INC,2024-09-01 00:00:00-04:00,2024,3,9,62.09000015258789,59.209999084472656,63.369998931884766,54.314998626708984,60914700,201104117,12486554655.216053,12.486554655216054,736027000.0,736.027,580562000.0,888211000.0,58398000.0,99453000.0,4.241201292621077,54.196968,19.387533,4.6479177,7.2364964,,0.0,,47.83333369663782,,Technology,Software - Application,United States,6838,2024-Q3
DOCU,DOCUSIGN INC,2024-10-01 00:00:00-04:00,2024,4,10,69.37999725341797,62.09000015258789,73.80000305175781,60.599998474121094,108500700,201104117,13952603085.111046,13.952603085111045,754820000.0,754.82,598283000.0,62423000.0,59030000.0,99605000.0,4.62116898237694,54.196968,19.387533,4.6479177,7.2364964,,2.553303071762314,,78.44649009105922,,Technology,Software - Application,United States,6838,2024-Q4
DOCU,DOCUSIGN INC,2024-11-01 00:00:00-04:00,2024,4,11,79.69000244140625,69.87000274658203,86.75,69.27999877929688,49411100,201104117,16025987574.706848,16.02598757470685,754820000.0,754.82,598283000.0,62423000.0,59030000.0,99605000.0,5.30788385797503,54.196968,19.387533,4.6479177,7.2364964,,0.0,2.553303071762314,84.89560385774773,,Technology,Software - Application,United States,6838,2024-Q4
DOCU,DOCUSIGN INC,2024-12-01 00:00:00-05:00,2024,4,12,89.94000244140625,79.58999633789062,107.86000061035156,79.05999755859375,96706600,201104117,18087304773.95685,18.08730477395685,754820000.0,754.82,598283000.0,62423000.0,59030000.0,99605000.0,5.9906019892016795,54.196968,19.387533,4.6479177,7.2364964,,0.0,2.553303071762314,51.28679779172343,,Technology,Software - Application,United States,6838,2024-Q4
DOCU,DOCUSIGN INC,2025-01-01 00:00:00-05:00,2025,1,1,96.7300033569336,90.5199966430664,99.08999633789062,87.08000183105469,42613900,201104117,19452801912.503166,19.452801912503165,776252000.0,776.252,616041000.0,83491000.0,60469000.0,96994000.0,6.26497642276708,54.196968,19.387533,4.6479177,7.2364964,,2.8393524283935268,5.465152772928161,58.78201947524493,4.0,Technology,Software - Application,United States,6838,2025-Q1
