group,Date,group_index,weighting,start
Non-AI / Control Group,2024-02-04,99.96390262989259,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-02-29,100.02537447743107,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-03-24,85.08275103432477,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-03-29,85.0836141926686,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-03-30,89.86955556464041,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-03-31,85.6322727638064,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-04-26,100.16636778184916,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-04-27,100.21160837272834,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-04-28,100.21201082898685,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-04-30,99.20595499749561,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-05-30,100.00000000000001,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-05-31,99.9879049886114,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-06-29,99.54671561370733,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-06-30,96.73515114954465,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-07-27,88.17541456060796,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-07-31,100.00338028169014,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-08-03,100.0,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-08-04,99.8771345340888,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-08-29,99.96561419540834,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-08-31,99.95427111927556,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-09-28,99.58810326054623,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-09-29,99.54839467936533,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-09-30,92.93281343364745,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-10-26,96.74492139251373,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-11-28,99.97292505784813,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-11-30,99.95617411390677,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-12-28,96.66562218277878,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-12-29,96.52762250699783,Equal-weighted,2021-01-01
Non-AI / Control Group,2024-12-31,97.81033135572589,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-01-31,100.0,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-03-29,99.40450678894027,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-03-30,99.41548801691343,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-03-31,79.70020672573035,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-04-25,100.00828252641169,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-04-26,100.05057174302284,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-04-27,100.06178673278433,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-04-30,100.10935822955882,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-05-03,83.0517364780736,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-05-04,83.04156705632987,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-05-29,100.06553205437262,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-05-31,100.05211074932862,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-06-27,99.91686779515386,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-06-28,99.92744311176332,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-06-29,99.99588812602036,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-06-30,95.78486051891943,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-07-31,70.73289689916339,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-08-28,100.18266357963651,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-08-31,100.16908361321902,Equal-weighted,2021-01-01
Non-AI / Control Group,2025-09-30,93.88266507104635,Equal-weighted,2021-01-01
Pure-Play AI,2021-01-22,100.0,Equal-weighted,2021-01-01
Pure-Play AI,2021-01-31,100.00000000000001,Equal-weighted,2021-01-01
Pure-Play AI,2021-02-28,100.04984179150107,Equal-weighted,2021-01-01
Pure-Play AI,2021-03-31,100.0,Equal-weighted,2021-01-01
Pure-Play AI,2021-04-30,99.06481789212177,Equal-weighted,2021-01-01
Pure-Play AI,2021-06-30,100.0,Equal-weighted,2021-01-01
Pure-Play AI,2021-07-31,96.75087931824463,Equal-weighted,2021-01-01
Pure-Play AI,2021-09-30,100.0,Equal-weighted,2021-01-01
Pure-Play AI,2021-10-31,94.52040272711172,Equal-weighted,2021-01-01
Pure-Play AI,2021-12-31,99.98559226666667,Equal-weighted,2021-01-01
Pure-Play AI,2022-01-31,94.08879344232979,Equal-weighted,2021-01-01
Pure-Play AI,2022-03-31,97.62255303194719,Equal-weighted,2021-01-01
Pure-Play AI,2022-04-30,93.37090867532116,Equal-weighted,2021-01-01
Pure-Play AI,2022-05-01,100.0,Equal-weighted,2021-01-01
Pure-Play AI,2022-05-08,99.94466541338632,Equal-weighted,2021-01-01
Pure-Play AI,2022-06-30,98.4163269852265,Equal-weighted,2021-01-01
Pure-Play AI,2022-07-31,93.32806892700134,Equal-weighted,2021-01-01
Pure-Play AI,2022-09-30,99.15325318706732,Equal-weighted,2021-01-01
Pure-Play AI,2022-10-31,93.28192035321578,Equal-weighted,2021-01-01
Pure-Play AI,2022-12-31,98.40005834023718,Equal-weighted,2021-01-01
Pure-Play AI,2023-01-01,100.12491093353083,Equal-weighted,2021-01-01
Pure-Play AI,2023-01-27,100.0,Equal-weighted,2021-01-01
Pure-Play AI,2023-01-28,100.04903968579808,Equal-weighted,2021-01-01
Pure-Play AI,2023-01-29,100.07326312145003,Equal-weighted,2021-01-01
Pure-Play AI,2023-01-31,99.44792014141214,Equal-weighted,2021-01-01
Pure-Play AI,2023-03-31,98.84305573222929,Equal-weighted,2021-01-01
Pure-Play AI,2023-04-01,100.0,Equal-weighted,2021-01-01
Pure-Play AI,2023-04-02,100.07296768448059,Equal-weighted,2021-01-01
Pure-Play AI,2023-04-30,93.17292816983542,Equal-weighted,2021-01-01
Pure-Play AI,2023-06-30,96.87034192441425,Equal-weighted,2021-01-01
Pure-Play AI,2023-07-31,93.09584654349997,Equal-weighted,2021-01-01
Pure-Play AI,2023-09-30,95.71898183056396,Equal-weighted,2021-01-01
Pure-Play AI,2023-10-01,100.15844507096612,Equal-weighted,2021-01-01
Pure-Play AI,2023-10-31,93.01222137549276,Equal-weighted,2021-01-01
Pure-Play AI,2023-12-31,95.21824728298331,Equal-weighted,2021-01-01
Pure-Play AI,2024-01-31,92.93031753563794,Equal-weighted,2021-01-01
Pure-Play AI,2024-03-31,95.21463929036604,Equal-weighted,2021-01-01
Pure-Play AI,2024-04-30,92.84896839023985,Equal-weighted,2021-01-01
Pure-Play AI,2024-06-30,94.90326069439728,Equal-weighted,2021-01-01
