"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/06/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.31,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,36.45,"231,950.00","8,454,577.50"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,56.17,"149,848.00","8,416,962.16"
0.30,PATH,"UIPATH INC - CLASS A",BMD02L5,13.81,"587,620.00","8,115,032.20"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,78.18,"103,261.00","8,072,944.98"
0.29,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,94.10,"83,650.00","7,871,594.71"
0.28,INFA,"INFORMATICA INC - CLASS A",BMG95P4,26.24,"290,746.00","7,629,175.04"
0.28,STX,"SEAGATE TECHNOLO",BKVD2N4,89.11,"83,930.00","7,479,002.30"
0.27,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.19,"366,497.00","7,399,574.43"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,11.41,"648,330.00","7,397,445.30"
0.27,"TEMN SW","TEMENOS AG - REG",7147892,72.77,"100,185.00","7,290,106.91"
0.26,"6588 JP","TOSHIBA TEC CORP",6894887,22.09,"321,045.00","7,093,340.53"
0.26,TDC,"TERADATA CORP",B247H10,31.61,"224,146.00","7,085,255.06"
0.26,SNAP,"SNAP INC - A",BD8DJ71,12.57,"562,261.00","7,067,620.77"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,10.76,"644,757.00","6,939,616.24"
0.25,"4755 JP","RAKUTEN GROUP INC",6229597,5.45,"1,256,785.00","6,850,258.23"
0.25,"3443 TT","GLOBAL UNICHIP CORP",B056381,40.74,"163,865.00","6,676,166.01"
0.24,"TIETO FH","TIETOEVRY OYJ",5479702,18.09,"354,702.00","6,415,007.74"
0.24,OKTA,"OKTA INC",BDFZSP1,84.38,"75,289.00","6,352,885.82"
0.23,"2353 TT","ACER INC",6005850,1.18,"5,196,000.00","6,137,567.65"
0.22,"AMP IM","AMPLIFON SPA",B14NJ71,26.72,"224,836.00","6,008,308.54"
0.21,"6526 JP","SOCIONEXT INC",BMTVX75,16.34,"347,054.00","5,670,572.17"
0.21,VRNT,"VERINT SYSTEMS INC",2849193,26.55,"208,934.00","5,547,197.70"
0.16,STNE,"STONECO LTD-A",BGKG6M3,8.19,"532,644.00","4,362,354.36"
0.15,VSAT,"VIASAT INC",2946243,9.90,"418,067.00","4,138,863.30"
0.15,,CASH,,1.00,"3,919,495.46","3,919,495.46"
0.00,,"SWISS FRANC",,1.11,132.60,146.53
0.00,,EURO,,1.04,-332.77,-345.88
0.00,,"TAIWAN DOLLAR",,0.03,"-657,328.00","-19,985.65"
0.00,,"KOREAN WON",,0.00,"-174,047,980.00","-118,448.33"
-0.01,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-389,440.86","-389,440.86"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
